key_resp_2.keys,key_resp_2.rt,key_resp_5.keys,key_resp_5.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp.keys,key_resp.rt
space,6.354,m,9.1086,3.971848958,6.1721,0,0,0,1,1,stim/sos.wav,5ec4416c7bf5d7310fe961c6,001,2021-10-23_18h09.52.947,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,
,,z,5.3519,4.989557292,1.1106,0,1,1,0,1,stim/sis.wav,5ec4416c7bf5d7310fe961c6,001,2021-10-23_18h09.52.947,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,
,,,,,,,,,,,stim/sis.wav,5ec4416c7bf5d7310fe961c6,001,2021-10-23_18h09.52.947,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,space,1.5352,z,2.0839,4.990729167,1.4384,0,0,0,0,1,,
,,,,,,,,,,,stim/sys.wav,5ec4416c7bf5d7310fe961c6,001,2021-10-23_18h09.52.947,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,z,5.4672,5.981067708,1.5404,0,1,1,3,1,,
,,,,,,,,,,,stim/sus.wav,5ec4416c7bf5d7310fe961c6,001,2021-10-23_18h09.52.947,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,p,10.6519,2.010911458,1.5194,0,2,2,2,1,,
,,,,,,,,,,,stim/sos.wav,5ec4416c7bf5d7310fe961c6,001,2021-10-23_18h09.52.947,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,m,4.1027,5.0159375,1.1277,0,3,3,1,1,,
,,,,,,,,,,,stim/sus.wav,5ec4416c7bf5d7310fe961c6,001,2021-10-23_18h09.52.947,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,p,3.4072,1.94109375,1.0216,1,0,4,2,1,,
,,,,,,,,,,,stim/sys.wav,5ec4416c7bf5d7310fe961c6,001,2021-10-23_18h09.52.947,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,q,3.3395,4.917786458,1.3142,1,1,5,3,1,,
,,,,,,,,,,,stim/sos.wav,5ec4416c7bf5d7310fe961c6,001,2021-10-23_18h09.52.947,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,m,2.6725,5.075442708,1.7977,1,2,6,1,1,,
,,,,,,,,,,,stim/sis.wav,5ec4416c7bf5d7310fe961c6,001,2021-10-23_18h09.52.947,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,q,2.27,4.993619792,1.1068,1,3,7,0,1,,
,,,,,,,,,,,stim/sos.wav,5ec4416c7bf5d7310fe961c6,001,2021-10-23_18h09.52.947,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,m,1.3516,4.993619792,1.0374,2,0,8,1,1,,
,,,,,,,,,,,stim/sus.wav,5ec4416c7bf5d7310fe961c6,001,2021-10-23_18h09.52.947,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,p,2.2845,1.928203125,1.8024,2,1,9,2,1,,
,,,,,,,,,,,stim/sis.wav,5ec4416c7bf5d7310fe961c6,001,2021-10-23_18h09.52.947,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,q,1.6057,4.930677083,1.4413,2,2,10,0,1,,
,,,,,,,,,,,stim/sys.wav,5ec4416c7bf5d7310fe961c6,001,2021-10-23_18h09.52.947,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,z,1.2839,4.968463542,1.4779,2,3,11,3,1,,
,,,,,,,,,,,stim/sis.wav,5ec4416c7bf5d7310fe961c6,001,2021-10-23_18h09.52.947,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,q,12.3574,4.971223958,0.762,3,0,12,0,1,,
,,,,,,,,,,,stim/sos.wav,5ec4416c7bf5d7310fe961c6,001,2021-10-23_18h09.52.947,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,m,2.5037,5.10921875,5.4213,3,1,13,1,1,,
,,,,,,,,,,,stim/sys.wav,5ec4416c7bf5d7310fe961c6,001,2021-10-23_18h09.52.947,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,z,1.9232,4.97921875,0.8092,3,2,14,3,1,,
,,,,,,,,,,,stim/sus.wav,5ec4416c7bf5d7310fe961c6,001,2021-10-23_18h09.52.947,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,p,2.0272,2.133828125,1.4427,3,3,15,2,1,,
,,,,,,,,,,,stim/sus.wav,5ec4416c7bf5d7310fe961c6,001,2021-10-23_18h09.52.947,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,p,1.8091,2.07125,1.0063,4,0,16,2,1,,
,,,,,,,,,,,stim/sys.wav,5ec4416c7bf5d7310fe961c6,001,2021-10-23_18h09.52.947,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,z,1.6341,5.5884375,0.8894,4,1,17,3,1,,
,,,,,,,,,,,stim/sis.wav,5ec4416c7bf5d7310fe961c6,001,2021-10-23_18h09.52.947,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,q,1.5673,4.941145833,1.3576,4,2,18,0,1,,
,,,,,,,,,,,stim/sos.wav,5ec4416c7bf5d7310fe961c6,001,2021-10-23_18h09.52.947,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,m,2.1505,4.941145833,0.6461,4,3,19,1,1,,
,,,,,,,,,,,,5ec4416c7bf5d7310fe961c6,001,2021-10-23_18h09.52.947,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,space,7.5033
